FUNDING,name,State
40632,aging,Others
385e3,lung,Others
328017,hiv,Others
506653,tumor,Others
228e3,diabetes,Others
673463,hiv,Others
152027,hiv,Others
151398,hiv,Others
230750,hiv,Others
362142,aging,Others
156124,stress,Others
220531,aging,Others
351703,breast,Others
385e3,lung,Others
576275,diabetes,Others
15589,tumor,Others
217072,hiv,Others
474430,diabetes,Others
279852,aging,Others
99996,alcohol,Others
330513,brain,Others
298409,hiv,Others
611518,lung,Others
189837,diabetes,Others
305288,aging,Others
252496,stress,Others
170190,alcohol,Others
310213,tumor,Others
524825,brain,Others
193013,aging,Others
155572,aging,Others
170319,aging,Others
310213,tumor,Others
27555,stress,Others
43329,breast,Others
162137,hiv,Others
216225,alcohol,Others
159878,aging,Others
341981,breast,Others
360010,aging,Others
1360399,alcohol,Others
673806,hiv,Others
193433,alcohol,Others
248170,tumor,Others
177531,brain,Others
197340,immune,Others
240661,alcohol,Others
327031,brain,Others
373750,brain,Others
293531,stress,Others
248959,alcohol,Others
133879,alcohol,Others
126144,hiv,Others
586143,hiv,Others
2242500,stress,Others
314758,alcohol,Others
162581,tumor,Others
162864,aging,Others
200772,alcohol,Others
351747,tumor,Others
45206,tumor,Others
81467,lung,Others
336375,alcohol,Others
306063,tumor,Others
183680,stress,Others
573025,alcohol,Others
336375,alcohol,Others
171376,hiv,Others
336375,alcohol,Others
140445,immune,Others
135e3,tumor,Others
702179,alcohol,Others
205835,lung,Others
443164,hiv,Others
224250,brain,Others
745118,diabetes,Others
43576,tumor,Others
416718,diabetes,Others
314867,alcohol,Others
341981,tumor,Others
253244,hiv,Others
24682,diabetes,MARYLAND
469722,diabetes,MARYLAND
41470,diabetes,MARYLAND
235500,diabetes,MARYLAND
376325,hiv,Others
40417,diabetes,Others
78336,breast,Others
363750,breast,Others
363750,breast,Others
239777,brain,Others
1071867,breast,Others
246220,brain,Others
396692,immune,MARYLAND
386814,immune,MARYLAND
567645,lung,TEXAS
79750,lung,TEXAS
566060,aging,TEXAS
398750,hiv,TEXAS
540589,aging,TEXAS
363699,brain,TEXAS
819857,hiv,TEXAS
206832,hiv,TEXAS
250531,hiv,TEXAS
364856,tumor,TEXAS
624272,stress,Others
578631,immune,Others
247875,brain,Others
197030,hiv,Others
232500,hiv,Others
231297,tumor,Others
1211443,aging,Others
307202,immune,Others
223288,hiv,Others
336828,stress,Others
42941,breast,Others
214808,diabetes,Others
368412,brain,Others
240920,breast,Others
31798,breast,Others
374575,stress,Others
193272,brain,Others
312166,tumor,Others
457197,hiv,Others
433814,brain,Others
294131,aging,Others
495460,brain,Others
559013,hiv,Others
667919,hiv,Others
145626,stress,Others
255500,hiv,Others
183568,hiv,Others
174809,hiv,Others
603159,brain,Others
399444,diabetes,Others
182716,diabetes,Others
464465,stress,Others
98015,hiv,Others
272865,hiv,Others
249169,hiv,Others
144881,brain,Others
363401,diabetes,Others
139373,hiv,Others
721494,brain,Others
435046,diabetes,Others
1015160,aging,CALIFORNIA
72e3,alcohol,Others
353750,aging,Others
293613,breast,Others
406070,aging,Others
143194,stress,Others
2522800,aging,Others
2381521,hiv,Others
213965,aging,CALIFORNIA
769969,lung,ILLINOIS
224958,lung,NEW YORK
749960,breast,NEW YORK
725672,brain,NEW YORK
258975,brain,NEW YORK
748361,aging,NEW YORK
242550,brain,NEW YORK
97596,aging,Others
149993,aging,Others
275e3,aging,Others
66844,aging,MASSACHUSETTS
741163,aging,MASSACHUSETTS
1898590,aging,MASSACHUSETTS
65e4,aging,MASSACHUSETTS
504867,aging,MASSACHUSETTS
158532,aging,MASSACHUSETTS
46450,aging,MASSACHUSETTS
22030,tumor,Others
647245,hiv,NEW YORK
134510,stress,Others
759825,hiv,NEW YORK
608005,hiv,NEW YORK
194650,hiv,NEW YORK
594712,aging,NEW YORK
238948,immune,Others
27801,lung,Others
669193,lung,Others
396e3,lung,Others
237750,diabetes,Others
445144,lung,Others
158500,hiv,Others
525461,lung,Others
415660,lung,Others
399799,lung,Others
437315,immune,Others
396250,lung,Others
572790,alcohol,Others
522172,lung,Others
237381,lung,Others
396250,lung,Others
329899,lung,Others
111420,lung,Others
708775,lung,Others
396250,lung,Others
661205,lung,Others
46e3,hiv,MARYLAND
539799,aging,ILLINOIS
534201,hiv,ILLINOIS
2242266,aging,ILLINOIS
154747,alcohol,MASSACHUSETTS
633492,aging,OHIO
232464,tumor,OHIO
495808,hiv,Others
413765,brain,CALIFORNIA
1944863,brain,Others
3e5,brain,CALIFORNIA
711254,aging,NORTH CAROLINA
392534,alcohol,Others
514325,diabetes,MASSACHUSETTS
126177,brain,Others
5e4,aging,NEW YORK
25e3,brain,NEW YORK
768380,hiv,NEW YORK
630810,hiv,NEW YORK
337190,aging,NEW YORK
362250,stress,NEW YORK
186192,alcohol,NEW YORK
696671,hiv,NEW YORK
9439,hiv,NEW YORK
214248,brain,NEW YORK
178458,hiv,NEW YORK
630135,hiv,NEW YORK
609582,hiv,NEW YORK
184483,aging,NEW YORK
236879,brain,NEW YORK
186192,hiv,NEW YORK
207905,hiv,NEW YORK
483455,stress,NEW YORK
685618,hiv,NEW YORK
46625,stress,NEW YORK
695576,hiv,NEW YORK
188962,alcohol,NEW YORK
574848,hiv,NEW YORK
185220,immune,NEW YORK
279650,brain,NEW YORK
851825,hiv,NEW YORK
526805,hiv,NEW YORK
192375,alcohol,NEW YORK
204205,brain,NEW YORK
1749869,hiv,NEW YORK
517342,aging,NEW YORK
1332543,hiv,NEW YORK
41446,hiv,NEW YORK
1848466,stress,NEW YORK
307620,stress,NEW YORK
1624443,stress,NEW YORK
462771,brain,NEW YORK
54294,stress,NEW YORK
102705,stress,NEW YORK
1161504,hiv,NEW YORK
142650,brain,NEW YORK
711614,hiv,NEW YORK
3002577,hiv,NEW YORK
248999,breast,NEW YORK
211875,brain,NEW YORK
347475,aging,NEW YORK
185419,alcohol,NEW YORK
416802,breast,NEW YORK
99820,aging,NEW YORK
520698,diabetes,NEW YORK
239598,hiv,NEW YORK
339621,lung,NEW YORK
58002,immune,NEW YORK
1263511,immune,NEW YORK
84185,alcohol,NEW YORK
490269,stress,NEW YORK
204815,brain,NEW YORK
211875,tumor,NEW YORK
393196,brain,NEW YORK
214744,hiv,NEW YORK
1005198,brain,NEW YORK
351713,brain,NEW YORK
575644,hiv,NEW YORK
172260,breast,NEW YORK
391598,brain,NEW YORK
169500,brain,NEW YORK
190080,lung,NEW YORK
351713,tumor,NEW YORK
628364,aging,NEW YORK
35567,stress,NEW YORK
179118,diabetes,NEW YORK
168069,aging,NEW YORK
279902,tumor,NEW YORK
264438,tumor,NEW YORK
248999,brain,NEW YORK
693992,diabetes,NEW YORK
418021,breast,NEW YORK
304400,hiv,NEW YORK
184150,lung,NEW YORK
221198,tumor,NEW YORK
179672,tumor,NEW YORK
1158678,aging,NEW YORK
423750,immune,NEW YORK
457318,brain,NEW YORK
1312471,tumor,NEW YORK
351713,tumor,NEW YORK
1016741,alcohol,NEW YORK
196059,brain,NEW YORK
185609,hiv,NEW YORK
445437,stress,NEW YORK
647525,alcohol,NEW YORK
536329,immune,NEW YORK
760178,hiv,NEW YORK
181358,immune,NEW YORK
397525,aging,NEW YORK
157195,hiv,NEW YORK
84796,stress,NEW YORK
254250,aging,NEW YORK
381375,brain,NEW YORK
839025,hiv,NEW YORK
370781,brain,NEW YORK
414460,brain,NEW YORK
358875,aging,NEW YORK
538305,brain,NEW YORK
273960,hiv,NEW YORK
254250,hiv,NEW YORK
658131,aging,NEW YORK
12721,hiv,NEW YORK
72167,aging,NEW YORK
667625,brain,NEW YORK
40680,hiv,NEW YORK
649533,brain,NEW YORK
312688,aging,NEW YORK
132543,hiv,NEW YORK
558164,diabetes,NEW YORK
554092,breast,NEW YORK
423750,immune,NEW YORK
423750,aging,NEW YORK
175176,lung,NEW YORK
209928,brain,NEW YORK
49997,brain,NEW YORK
271115,hiv,NEW YORK
359125,brain,NEW YORK
108e3,brain,NORTH CAROLINA
920159,alcohol,NORTH CAROLINA
220622,tumor,NORTH CAROLINA
375830,tumor,NORTH CAROLINA
632553,brain,NORTH CAROLINA
325211,brain,NORTH CAROLINA
205,hiv,NORTH CAROLINA
315267,hiv,NORTH CAROLINA
65926,aging,NORTH CAROLINA
355861,aging,NORTH CAROLINA
247002,aging,NORTH CAROLINA
189375,hiv,NORTH CAROLINA
366453,immune,NORTH CAROLINA
484406,alcohol,NORTH CAROLINA
36697,tumor,NORTH CAROLINA
167149,lung,Others
388125,brain,Others
217925,alcohol,OHIO
453140,tumor,OHIO
341100,alcohol,OHIO
341100,alcohol,OHIO
251146,aging,MASSACHUSETTS
193125,aging,MASSACHUSETTS
1033277,immune,MASSACHUSETTS
54294,aging,MASSACHUSETTS
380388,hiv,MASSACHUSETTS
381973,stress,MASSACHUSETTS
567529,hiv,MASSACHUSETTS
461875,hiv,CALIFORNIA
449992,hiv,CALIFORNIA
648463,brain,CALIFORNIA
8e6,aging,CALIFORNIA
191625,hiv,CALIFORNIA
508271,hiv,CALIFORNIA
422156,brain,CALIFORNIA
628604,hiv,CALIFORNIA
613493,hiv,CALIFORNIA
1109226,immune,Others
233512,aging,ILLINOIS
305273,brain,ILLINOIS
220327,tumor,ILLINOIS
48576,aging,ILLINOIS
778326,immune,ILLINOIS
48576,breast,ILLINOIS
37657,brain,ILLINOIS
43576,tumor,ILLINOIS
37078,brain,ILLINOIS
53573,stress,ILLINOIS
382705,aging,ILLINOIS
7e3,aging,ILLINOIS
48576,tumor,ILLINOIS
1987674,hiv,ILLINOIS
43576,aging,ILLINOIS
337142,immune,ILLINOIS
430411,lung,ILLINOIS
270154,brain,ILLINOIS
192155,immune,ILLINOIS
426502,lung,ILLINOIS
36943,brain,ILLINOIS
261688,diabetes,ILLINOIS
320588,tumor,ILLINOIS
467319,aging,ILLINOIS
5767,hiv,ILLINOIS
443030,lung,ILLINOIS
337969,brain,ILLINOIS
379565,breast,ILLINOIS
453286,lung,ILLINOIS
670595,hiv,ILLINOIS
492504,stress,ILLINOIS
48576,diabetes,ILLINOIS
181983,brain,ILLINOIS
36252,immune,ILLINOIS
162173,lung,ILLINOIS
347625,diabetes,ILLINOIS
347209,tumor,ILLINOIS
309e3,brain,ILLINOIS
413992,stress,ILLINOIS
1649634,hiv,ILLINOIS
2060457,lung,ILLINOIS
162e3,hiv,ILLINOIS
386250,lung,ILLINOIS
473255,hiv,ILLINOIS
354555,aging,ILLINOIS
272176,hiv,ILLINOIS
1e5,brain,ILLINOIS
66354,lung,ILLINOIS
302312,hiv,ILLINOIS
386649,lung,ILLINOIS
427448,diabetes,ILLINOIS
239828,diabetes,ILLINOIS
236034,diabetes,ILLINOIS
60541,hiv,ILLINOIS
601219,hiv,ILLINOIS
126889,hiv,ILLINOIS
1565429,hiv,ILLINOIS
43576,immune,ILLINOIS
593245,aging,ILLINOIS
789672,lung,ILLINOIS
459054,alcohol,ILLINOIS
145647,breast,ILLINOIS
444908,brain,ILLINOIS
231750,hiv,ILLINOIS
661905,stress,ILLINOIS
379464,immune,ILLINOIS
495263,aging,ILLINOIS
249e3,stress,ILLINOIS
850377,hiv,ILLINOIS
983272,hiv,ILLINOIS
21588,breast,ILLINOIS
410295,breast,ILLINOIS
630210,breast,ILLINOIS
191160,brain,ILLINOIS
663824,hiv,ILLINOIS
156444,aging,ILLINOIS
45879,diabetes,ILLINOIS
162086,lung,ILLINOIS
1997204,aging,ILLINOIS
560890,stress,ILLINOIS
325133,brain,ILLINOIS
684832,brain,ILLINOIS
27550,diabetes,ILLINOIS
394122,brain,ILLINOIS
37791,hiv,ILLINOIS
400917,lung,ILLINOIS
244252,breast,ILLINOIS
526497,aging,ILLINOIS
58002,hiv,ILLINOIS
386250,lung,ILLINOIS
159896,hiv,ILLINOIS
233941,diabetes,ILLINOIS
453828,brain,ILLINOIS
278100,hiv,ILLINOIS
328313,brain,ILLINOIS
211410,aging,ILLINOIS
306638,hiv,ILLINOIS
337969,tumor,ILLINOIS
351937,immune,ILLINOIS
615921,brain,ILLINOIS
441814,tumor,ILLINOIS
201623,tumor,ILLINOIS
100406,hiv,ILLINOIS
169840,diabetes,ILLINOIS
627232,hiv,ILLINOIS
131277,diabetes,ILLINOIS
451568,breast,ILLINOIS
2317500,hiv,ILLINOIS
172938,aging,ILLINOIS
3907549,hiv,ILLINOIS
391250,lung,ILLINOIS
386250,immune,ILLINOIS
700895,brain,WASHINGTON
987938,diabetes,NORTH CAROLINA
749790,lung,CALIFORNIA
298820,aging,Others
4434672,hiv,CALIFORNIA
812903,hiv,CALIFORNIA
4e4,tumor,CALIFORNIA
321750,lung,Others
1252899,aging,CALIFORNIA
199800,lung,OHIO
54e3,hiv,OHIO
400272,hiv,OHIO
319550,brain,OHIO
316102,tumor,OHIO
316438,tumor,OHIO
429084,lung,OHIO
234465,brain,OHIO
315700,aging,OHIO
500087,hiv,OHIO
2e5,hiv,OHIO
1561040,breast,OHIO
499421,hiv,OHIO
395640,aging,OHIO
234254,tumor,OHIO
162292,stress,OHIO
419599,brain,OHIO
224741,aging,OHIO
231e3,aging,OHIO
274219,lung,OHIO
249e3,hiv,OHIO
976789,breast,OHIO
31837,immune,OHIO
321789,immune,OHIO
61481,breast,OHIO
183965,brain,OHIO
375670,diabetes,OHIO
648287,aging,OHIO
35116,hiv,OHIO
385e3,stress,OHIO
128450,stress,OHIO
375612,immune,OHIO
595615,aging,OHIO
187892,tumor,OHIO
192500,hiv,OHIO
334754,aging,OHIO
320423,aging,OHIO
24805,hiv,OHIO
507701,diabetes,OHIO
319550,immune,OHIO
774125,hiv,OHIO
288183,hiv,OHIO
338910,immune,OHIO
336875,tumor,OHIO
346161,lung,OHIO
135940,stress,OHIO
319550,tumor,OHIO
385e3,lung,OHIO
58355,brain,OHIO
1646449,aging,OHIO
897104,lung,OHIO
115080,breast,OHIO
61481,breast,OHIO
385e3,hiv,OHIO
49376,brain,OHIO
385785,lung,OHIO
249e3,hiv,OHIO
248621,breast,OHIO
31596,hiv,OHIO
453735,stress,OHIO
331688,diabetes,OHIO
181458,stress,OHIO
440631,lung,OHIO
183576,aging,OHIO
420278,immune,OHIO
319550,tumor,OHIO
319550,breast,OHIO
412060,hiv,OHIO
568411,stress,OHIO
219096,alcohol,OHIO
426295,lung,Others
351575,stress,Others
646131,immune,Others
528220,immune,Others
257250,immune,Others
352304,brain,Others
43073,alcohol,Others
465e3,aging,Others
465e3,alcohol,Others
4e5,brain,Others
225e3,aging,CALIFORNIA
1115299,brain,CALIFORNIA
552548,tumor,PENNSYLVANIA
3e5,breast,NORTH CAROLINA
732170,tumor,Others
224139,aging,ILLINOIS
646441,aging,NORTH CAROLINA
494270,alcohol,Others
1243e3,lung,Others
454303,stress,Others
249e3,tumor,Others
121589,aging,Others
623133,brain,Others
258459,brain,Others
1582679,aging,Others
398401,aging,Others
769969,brain,Others
615998,aging,Others
441285,alcohol,Others
325593,brain,Others
849016,lung,Others
1e5,brain,Others
586872,aging,Others
257372,diabetes,Others
405818,stress,Others
1529648,aging,Others
480116,stress,Others
283500,immune,Others
43576,alcohol,Others
157500,immune,Others
32322,breast,Others
829438,hiv,Others
452069,brain,Others
316144,aging,Others
879684,lung,Others
467920,alcohol,Others
48749,aging,Others
42732,immune,Others
254625,alcohol,Others
385e3,brain,Others
547406,alcohol,Others
233107,lung,Others
192500,aging,Others
283500,alcohol,Others
32650,alcohol,Others
546057,brain,Others
1232629,alcohol,Others
43776,breast,Others
540204,alcohol,Others
231381,alcohol,Others
589762,hiv,Others
43576,tumor,Others
154e3,hiv,Others
1948567,aging,Others
579176,breast,Others
48576,brain,Others
411642,alcohol,Others
474976,brain,Others
186298,brain,Others
194088,brain,Others
335979,hiv,Others
43576,breast,Others
447717,brain,Others
259471,brain,Others
652362,brain,Others
336875,immune,Others
537302,hiv,Others
504936,aging,Others
2338653,immune,Others
518369,alcohol,Others
395372,tumor,Others
747023,brain,Others
165090,lung,Others
406430,aging,Others
408403,brain,Others
174420,stress,Others
1e5,hiv,Others
287883,alcohol,Others
136733,aging,Others
1,aging,Others
174960,aging,Others
231e3,alcohol,Others
92030,alcohol,Others
245070,alcohol,Others
77800,hiv,Others
641296,hiv,Others
411177,aging,Others
509771,hiv,Others
559567,alcohol,Others
291060,hiv,Others
215602,aging,Others
73500,lung,Others
10255,aging,Others
253238,aging,Others
234117,immune,Others
148539,hiv,Others
296524,immune,Others
183490,diabetes,Others
178146,breast,MASSACHUSETTS
223385,alcohol,TEXAS
225e3,hiv,CALIFORNIA
303750,hiv,NEW YORK
2640684,aging,Others
672053,hiv,MARYLAND
567545,alcohol,MARYLAND
181586,alcohol,MARYLAND
544878,hiv,MARYLAND
233113,hiv,MARYLAND
594203,aging,MARYLAND
683769,alcohol,MARYLAND
382632,alcohol,MARYLAND
152717,alcohol,MARYLAND
503242,alcohol,MARYLAND
176222,hiv,MARYLAND
577260,diabetes,WASHINGTON
56118,alcohol,WASHINGTON
199997,tumor,WASHINGTON
18290,lung,MARYLAND
427852,immune,CALIFORNIA
694500,aging,CALIFORNIA
292575,tumor,CALIFORNIA
289050,brain,CALIFORNIA
80422,tumor,CALIFORNIA
499301,immune,CALIFORNIA
306651,brain,CALIFORNIA
693713,brain,CALIFORNIA
224890,breast,NEW YORK
971055,hiv,CALIFORNIA
56118,alcohol,PENNSYLVANIA
156893,tumor,PENNSYLVANIA
348653,diabetes,PENNSYLVANIA
77350,lung,PENNSYLVANIA
344250,alcohol,PENNSYLVANIA
249002,alcohol,PENNSYLVANIA
175902,diabetes,PENNSYLVANIA
223529,immune,PENNSYLVANIA
175424,tumor,PENNSYLVANIA
352660,immune,PENNSYLVANIA
28753,brain,PENNSYLVANIA
339719,brain,PENNSYLVANIA
244011,tumor,PENNSYLVANIA
671672,aging,PENNSYLVANIA
236275,alcohol,PENNSYLVANIA
418219,immune,PENNSYLVANIA
160497,diabetes,PENNSYLVANIA
344250,alcohol,PENNSYLVANIA
216697,brain,PENNSYLVANIA
130721,lung,PENNSYLVANIA
275783,tumor,PENNSYLVANIA
171692,stress,PENNSYLVANIA
312613,aging,PENNSYLVANIA
267066,stress,PENNSYLVANIA
75e4,stress,PENNSYLVANIA
310085,stress,PENNSYLVANIA
317996,aging,PENNSYLVANIA
621233,stress,PENNSYLVANIA
386352,aging,PENNSYLVANIA
522538,stress,PENNSYLVANIA
476344,brain,PENNSYLVANIA
383449,hiv,PENNSYLVANIA
2565724,hiv,PENNSYLVANIA
27576,hiv,PENNSYLVANIA
306057,immune,PENNSYLVANIA
383235,immune,PENNSYLVANIA
407661,alcohol,PENNSYLVANIA
213165,aging,PENNSYLVANIA
205146,breast,PENNSYLVANIA
3e5,immune,PENNSYLVANIA
359595,tumor,PENNSYLVANIA
336495,stress,PENNSYLVANIA
388706,immune,PENNSYLVANIA
222994,tumor,MARYLAND
299970,breast,WASHINGTON
222768,hiv,CALIFORNIA
1499725,tumor,MASSACHUSETTS
6e5,aging,Others
1e6,hiv,MARYLAND
610889,brain,CALIFORNIA
509293,alcohol,PENNSYLVANIA
730557,hiv,NEW YORK
762845,hiv,NEW YORK
272993,hiv,NEW YORK
299947,lung,WASHINGTON
428215,aging,Others
399843,aging,Others
43576,breast,Others
417569,breast,Others
43576,immune,Others
45076,immune,Others
319142,immune,Others
48576,breast,Others
612381,stress,Others
301252,stress,Others
37e4,aging,Others
326551,aging,Others
405e3,lung,Others
537693,brain,Others
968957,hiv,MARYLAND
733632,hiv,MARYLAND
1e6,hiv,MARYLAND
596577,aging,TEXAS
218629,aging,TEXAS
168750,lung,Others
423188,breast,CALIFORNIA
423188,aging,CALIFORNIA
321625,immune,Others
180360,hiv,CALIFORNIA
104204,hiv,CALIFORNIA
547518,hiv,CALIFORNIA
467024,hiv,CALIFORNIA
186326,alcohol,CALIFORNIA
415149,alcohol,CALIFORNIA
565208,alcohol,CALIFORNIA
655567,hiv,CALIFORNIA
547077,alcohol,CALIFORNIA
407059,alcohol,CALIFORNIA
1439765,alcohol,CALIFORNIA
481972,alcohol,CALIFORNIA
557899,hiv,NEW YORK
236704,hiv,NEW YORK
998771,immune,TEXAS
405048,alcohol,Others
381729,aging,Others
43576,alcohol,Others
43576,aging,Others
102029,aging,Others
71460,aging,Others
178918,diabetes,Others
42793,breast,Others
461359,aging,Others
255412,aging,Others
167475,aging,Others
244646,lung,Others
330976,aging,Others
202275,breast,Others
361974,tumor,Others
238579,breast,Others
376214,aging,Others
465680,brain,Others
491106,breast,CALIFORNIA
348750,brain,NEW YORK
325386,aging,Others
220945,stress,TEXAS
148763,aging,MASSACHUSETTS
298132,tumor,TEXAS
137910,aging,CALIFORNIA
678603,aging,CALIFORNIA
529673,hiv,CALIFORNIA
575332,alcohol,CALIFORNIA
535436,hiv,CALIFORNIA
108247,alcohol,CALIFORNIA
130536,aging,CALIFORNIA
240577,hiv,CALIFORNIA
544663,alcohol,CALIFORNIA
281415,aging,CALIFORNIA
258655,alcohol,CALIFORNIA
402451,alcohol,CALIFORNIA
242295,hiv,CALIFORNIA
285381,aging,CALIFORNIA
244416,aging,CALIFORNIA
324085,lung,Others
146149,breast,Others
1317553,breast,Others
474468,breast,Others
94198,breast,Others
68187,breast,Others
209628,lung,Others
33220,lung,Others
397500,hiv,Others
120960,hiv,Others
723472,hiv,Others
240500,brain,Others
397500,stress,Others
606004,hiv,Others
329925,breast,Others
13955,breast,Others
335247,alcohol,Others
397500,immune,Others
397500,aging,Others
397500,aging,Others
397500,immune,Others
302100,immune,Others
788180,hiv,Others
238500,aging,Others
345465,brain,Others
172913,breast,Others
346857,alcohol,Others
33470,alcohol,Others
238500,diabetes,Others
37840,stress,Others
79500,immune,Others
402489,hiv,Others
198474,breast,Others
198750,hiv,Others
285779,alcohol,Others
138360,breast,Others
30390,brain,Others
149947,alcohol,Others
224930,diabetes,ILLINOIS
384864,aging,NEW YORK
224664,diabetes,CALIFORNIA
34664,tumor,OHIO
249e3,diabetes,OHIO
153652,immune,OHIO
335532,brain,OHIO
350931,stress,OHIO
303988,tumor,OHIO
124200,aging,OHIO
370388,tumor,PENNSYLVANIA
687694,diabetes,PENNSYLVANIA
192509,breast,PENNSYLVANIA
249e3,tumor,PENNSYLVANIA
194119,lung,PENNSYLVANIA
368851,tumor,PENNSYLVANIA
267750,hiv,PENNSYLVANIA
94625,diabetes,NORTH CAROLINA
570514,hiv,NORTH CAROLINA
674890,hiv,NORTH CAROLINA
796837,brain,NORTH CAROLINA
188136,hiv,NORTH CAROLINA
215283,alcohol,NORTH CAROLINA
1201484,brain,NORTH CAROLINA
332536,hiv,NORTH CAROLINA
633212,hiv,NORTH CAROLINA
935558,hiv,NORTH CAROLINA
149972,hiv,ILLINOIS
1226363,hiv,CALIFORNIA
496122,hiv,NEW YORK
656414,hiv,NEW YORK
275467,hiv,Others
235845,hiv,Others
161487,hiv,Others
304618,lung,Others
196550,alcohol,Others
438033,hiv,Others
197102,hiv,Others
165024,stress,Others
171104,alcohol,Others
699373,hiv,Others
169606,hiv,Others
178175,hiv,Others
101532,immune,Others
341850,immune,Others
343464,tumor,Others
62670,alcohol,Others
551919,alcohol,Others
412510,immune,Others
283742,hiv,Others
720845,stress,TEXAS
62810,aging,TEXAS
181965,tumor,TEXAS
54294,brain,TEXAS
561714,aging,TEXAS
45076,aging,TEXAS
225e3,aging,MARYLAND
8e4,immune,NEW YORK
585306,immune,NEW YORK
222094,aging,NEW YORK
84750,alcohol,NEW YORK
508500,immune,NEW YORK
1317201,brain,NEW YORK
124413,brain,NEW YORK
58002,tumor,NEW YORK
1e5,aging,NEW YORK
423750,immune,NEW YORK
98992,hiv,NEW YORK
59970,immune,NEW YORK
48285,immune,NEW YORK
19055,hiv,NEW YORK
711986,aging,NEW YORK
62010,stress,NEW YORK
1430222,hiv,NEW YORK
334763,hiv,NEW YORK
377150,brain,NEW YORK
206064,tumor,NEW YORK
55e3,hiv,Others
244304,brain,ILLINOIS
224250,alcohol,ILLINOIS
273e3,stress,ILLINOIS
351e3,stress,ILLINOIS
248999,stress,ILLINOIS
355388,tumor,NEW YORK
35068,tumor,NEW YORK
401456,tumor,NEW YORK
186130,lung,NEW YORK
30550,aging,NEW YORK
128156,tumor,NEW YORK
324743,aging,NEW YORK
58002,tumor,NEW YORK
389422,aging,NEW YORK
401456,tumor,NEW YORK
150954,breast,NEW YORK
166879,immune,NEW YORK
143992,breast,NEW YORK
85750,tumor,NEW YORK
253216,tumor,NEW YORK
87750,aging,NEW YORK
85750,tumor,NEW YORK
318e3,stress,Others
443316,hiv,ILLINOIS
431933,brain,ILLINOIS
595708,hiv,ILLINOIS
1090530,hiv,ILLINOIS
619335,aging,ILLINOIS
524077,hiv,ILLINOIS
176861,alcohol,ILLINOIS
460068,alcohol,ILLINOIS
622872,hiv,ILLINOIS
638544,brain,ILLINOIS
171399,tumor,ILLINOIS
484227,hiv,ILLINOIS
451538,aging,ILLINOIS
5523657,brain,ILLINOIS
2096988,aging,ILLINOIS
325125,immune,ILLINOIS
354563,breast,ILLINOIS
313650,brain,ILLINOIS
340807,hiv,ILLINOIS
661078,aging,ILLINOIS
552535,hiv,ILLINOIS
371025,aging,ILLINOIS
369877,aging,ILLINOIS
402827,brain,Others
473007,brain,Others
411943,brain,Others
582800,brain,Others
531632,hiv,Others
774998,hiv,Others
510980,aging,Others
184063,alcohol,Others
302251,aging,Others
354563,tumor,Others
406541,alcohol,Others
168563,tumor,Others
232500,stress,Others
224696,alcohol,Others
248999,brain,Others
57738,alcohol,Others
31e4,aging,Others
324e3,stress,PENNSYLVANIA
376543,immune,Others
311250,breast,Others
189375,hiv,Others
164756,breast,Others
375e3,immune,Others
160706,immune,Others
287850,stress,Others
338030,stress,Others
346556,breast,Others
291e3,brain,CALIFORNIA
48e4,hiv,CALIFORNIA
1035349,brain,CALIFORNIA
40282,diabetes,CALIFORNIA
6e5,aging,CALIFORNIA
54294,lung,CALIFORNIA
917830,brain,CALIFORNIA
97557,tumor,CALIFORNIA
105342,brain,CALIFORNIA
402550,tumor,CALIFORNIA
913298,brain,CALIFORNIA
